,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
10,0.0,0.0,0.0,0.029032258064516127,0.002055600048486683,0.0,0.0,0.015467363756992647,1.6093904122220559e-18,6.161813556395352e-18,0.0,0.6719411798171161,0.8303571428571432,0.23720930232558146,0.5451807228915673,0.4157303370786516,0.06103286384976525,0.2073945696129405,0.050310356092780145,0.47971918876755076,0.1501706484641638,0.6395014381591563,0.16511103958802703,0.23726851851851846,0.7386831275720164,0.13285806869734282,0.4448979591836735,0.10596707818930041,0.6204620462046204,0.1612193588937775,0.25324274243360095,0.4476510067114094,0.1409507923269391,0.42976804123711343,0.7078220858895706,0.4604316546762591,0.34990253411306044,0.0
11,0.0,0.0,0.0,0.01182795698924731,0.5757149407182027,0.0,0.0,0.004268533223769744,1.6103226352626595e-18,6.174804621087366e-18,0.0,0.7211379347289645,0.3392857142857144,0.5860465116279068,0.5692771084337345,0.6704119850187267,0.03286384976525822,0.5586366262276141,0.020254818686703695,0.17628705148205928,0.2106289614822038,0.13806327900287632,1.0,0.04745370370370369,0.14814814814814814,0.0933246921581335,0.27295918367346933,0.05349794238683127,0.22662266226622663,0.6143934632306726,0.1272390364422483,0.3865771812080537,0.0,0.1591494845360825,0.3159509202453988,0.0,0.020467836257309944,0.0
12,0.06458581007622685,0.0,0.15240508845160006,0.3118279569892473,0.9536628253777091,0.8663183469081653,1.0,0.09336892690349341,0.0,3.57613397322309e-18,0.030449819582114172,0.8109718759251473,0.5022321428571432,0.6627906976744184,0.5301204819277103,0.3258426966292136,0.028169014084507036,0.7856730213749278,0.018621365566808233,0.22386895475819035,0.22428083861530956,0.4956855225311601,0.30833601544898614,0.11111111111111109,0.35493827160493824,0.11795204147764096,0.4107142857142857,0.04629629629629628,0.3795379537953796,0.20458830923947202,0.3193329215565163,0.14161073825503354,0.2939949958298582,1.0,0.1763803680981595,0.10251798561151079,0.05555555555555555,1.0
13,0.0,0.0,0.0,0.013978494623655913,0.22627005005327652,0.0,0.0,0.03199401443264005,1.6140502547859935e-18,6.155781373627111e-18,0.0,0.7274663072179647,0.5602678571428568,0.45116279069767407,0.5030120481927707,0.5617977528089888,0.07981220657276995,0.2900057770075101,0.03234237177393009,0.3424336973478939,0.4675767918088737,0.1629913710450623,0.14419053749597685,0.3217592592592592,0.43312757201646085,0.2206740116655865,0.3382653061224489,0.23353909465020573,0.5126512651265127,0.1970458830923947,0.35948116121062385,0.47516778523489933,0.22518765638031688,0.49097938144329906,0.46702453987730064,0.20863309352517986,0.3148148148148148,1.0
14,0.10390977238552024,0.04065310751437644,0.21710395547604847,0.05483870967741935,0.6311109761837856,0.6548149887430014,0.7693731422085837,0.06884253968013265,1.6015737144903615e-18,6.088651089033621e-18,0.020904405317346643,0.5849000662936922,0.7700892857142856,0.21860465116279038,0.6506024096385534,0.37827715355805225,0.10798122065727699,0.2495667244367418,0.04344985298921922,0.4921996879875195,0.24280838615309605,0.4774688398849473,0.22465400708078534,0.42245370370370366,0.7520576131687242,0.17239144523655217,0.5591836734693877,0.32304526748971185,0.21892189218921893,0.2818981772470145,0.22544780728844965,0.4013422818791947,0.07047539616346957,0.2996134020618557,0.4332822085889571,0.1798561151079137,0.32358674463937626,1.0
15,0.01626437543930549,0.0,0.3178170343868018,0.01827956989247312,0.7679645666640689,0.765720704993511,0.5993650398398915,0.015867410743334975,1.6052748406822961e-18,6.184691763131047e-18,0.001572791836515098,0.8619920490110506,0.7008928571428568,0.26511627906976765,0.7048192771084345,0.3295880149812733,0.1408450704225352,0.5303292894280762,0.10486769029728847,0.2956318252730109,0.1706484641638225,0.48897411313518696,0.342452526552945,0.2534722222222222,0.6296296296296295,0.11341542449773169,0.6770408163265305,0.23251028806584356,0.36853685368536854,0.20144563167818982,0.1618282890673255,0.2838926174496645,0.12427022518765637,0.30025773195876293,0.4133435582822086,0.31474820143884896,0.19883040935672516,0.0
16,0.6508229501246481,0.0,0.0,0.22903225806451613,7.560610714322288e-05,4.248000991118618e-05,0.050928147513798684,0.7219018030084658,1.0,1.0,2.3505045438774663e-06,0.9464978575475319,0.5982142857142856,0.3069767441860467,0.6897590361445776,0.5243445692883895,0.046948356807511735,0.34488734835355284,0.032015681149951,0.39781591263650545,0.2857142857142857,0.32310642377756477,0.2446089475378178,0.2893518518518518,0.5246913580246912,0.1830848995463383,0.6372448979591836,0.09259259259259257,0.40594059405940597,0.20804525455688247,0.27486102532427426,0.49530201342281877,0.20683903252710592,0.27963917525773196,0.4915644171779141,0.23381294964028781,0.14814814814814817,0.0
17,0.0,0.0,0.0,0.03010752688172042,0.7481896114013137,0.0,0.0,0.00960291000079394,1.6052521471747925e-18,6.155544843502481e-18,0.0,0.5467414279691688,0.546875,0.3720930232558137,0.7469879518072275,0.404494382022472,0.08450704225352111,0.6291161178509532,0.09474028095393663,0.3252730109204368,0.3364212579229644,0.17353787152444872,0.19858384293530737,0.16782407407407404,0.16769547325102876,0.1001296176279974,1.0,0.04115226337448559,0.15951595159515952,0.1939032055311125,0.4706609017912291,0.37785234899328857,0.19599666388657214,0.2925257731958763,0.3343558282208589,0.2931654676258993,0.10623781676413258,0.0
18,0.02833373209152182,0.09420559605986145,0.10984396740210692,0.10322580645161289,0.794380585165123,0.7475408930285612,0.7386903713027438,0.04154653779034545,1.3806544487033784e-18,5.794157483963129e-18,0.07834166806504317,0.7992520919486769,0.484375,0.4767441860465116,0.6325301204819276,0.5205992509363293,0.03286384976525822,0.514153668399769,0.016987912446912775,0.42277691107644305,0.6167723061921013,0.1610738255033557,0.1496620534277438,0.2384259259259259,0.23868312757201643,0.25502268308489956,0.7173469387755101,0.09362139917695471,0.17051705170517054,0.08925204274041483,0.5497220506485485,0.4590604026845638,0.17472894078398668,0.3157216494845361,0.2967791411042945,0.09352517985611512,0.1510721247563353,1.0
19,0.0,0.0,0.0,0.010752688172043008,0.2394155626129325,0.0,0.0,0.0236868678617439,1.6111730038938034e-18,6.1929391188072115e-18,0.0,0.6383197444905536,0.671875,0.38139534883720927,0.6144578313253,0.33333333333333304,0.09389671361502347,0.3396880415944541,0.06925841228356747,0.5546021840873635,0.3934666016577279,0.3806327900287632,0.1696169938847763,0.19791666666666663,0.5771604938271605,0.3036292935839274,0.4678571428571428,0.18724279835390945,0.4367436743674368,0.15901948460087995,0.2872143298332304,0.26174496644295303,0.11676396997497915,0.2822164948453608,0.5299079754601227,0.1600719424460432,0.34697855750487333,1.0
20,0.029367610835148404,0.0017242645875342852,0.0,0.17419354838709675,0.32825607941008933,0.0007623549905482999,0.002838794857886802,0.0528127025752978,1.5915103020198115e-18,6.253356990949317e-18,0.06322152887814633,0.7873770065690977,0.5982142857142856,0.34883720930232576,0.5903614457831328,0.5280898876404496,0.11267605633802817,0.608318890814558,0.020581509310682786,0.31903276131045244,0.29887859580692344,0.40747842761265585,0.20244608947537818,0.18171296296296294,0.3724279835390946,0.20900842514581983,0.3127551020408163,0.4002057613168724,0.4675467546754676,0.2322438717787555,0.3983940704138357,0.45369127516778524,0.11843202668890743,0.3041237113402062,0.5306748466257669,0.055755395683453245,0.2914230019493178,1.0
21,0.0,0.0,0.0,0.012903225806451618,0.6304958141016502,0.0,0.0,0.0019592159837524825,1.6075503041280337e-18,6.1736844376357664e-18,0.0003055897755430974,0.7178640218898791,0.5669642857142856,0.4441860465116281,0.5963855421686741,0.4419475655430709,0.08450704225352111,0.44251877527440786,0.06958510290754656,0.4095163806552262,0.2213554363725012,0.39405560882070956,0.2603797875764403,0.19675925925925924,0.5102880658436213,0.21613739468567725,0.41989795918367345,0.12242798353909463,0.5302530253025303,0.16939032055311123,0.18406423718344656,0.33288590604026846,0.3181818181818181,0.41108247422680416,0.4785276073619632,0.15287769784172664,0.23489278752436651,1.0
22,0.0,0.0,0.0,0.006451612903225802,0.5595492510601378,0.0,0.0,0.0011747180058003792,1.610368003389471e-18,6.1812515180330385e-18,0.0,0.844923585918359,0.578125,0.4767441860465116,0.5692771084337345,0.42322097378277146,0.06103286384976525,0.4945118428653958,0.04900359359686378,0.3393135725429017,0.4466114090687469,0.23010546500479387,0.2417122626327647,0.22569444444444442,0.35493827160493824,0.2579390797148412,0.398469387755102,0.08641975308641976,0.5115511551155116,0.20773098680075425,0.33415688696726376,0.24161073825503357,0.16972477064220184,0.2996134020618557,0.6104294478527608,0.18884892086330937,0.26315789473684215,1.0
23,0.0,0.0,0.0,0.038709677419354833,0.713118908796883,0.0,0.0,0.016365181914828497,1.607914687481384e-18,6.244548324331606e-18,0.00046639559952924177,0.693683631751628,0.7633928571428568,0.2674418604651163,0.6144578313253,0.3183520599250933,0.1549295774647887,0.4084344309647603,0.08297941849068932,0.1981279251170047,0.22086786933203315,0.5560882070949185,0.26231091084647573,0.2731481481481481,0.4475308641975308,0.1409591704471808,0.5454081632653061,0.37654320987654316,0.4785478547854785,0.2162162162162162,0.19024088943792464,0.25503355704697983,0.20266889074228525,0.31507731958762886,0.5697852760736196,0.35791366906474825,0.2826510721247564,1.0
24,0.4028903976962107,0.0,0.0,0.15053763440860216,9.891980588767488e-05,5.5579033140283924e-05,0.038945053981140176,0.33092783249854474,0.557659232794988,0.557659232794988,0.0,0.9060630272455269,0.6741071428571432,0.2813953488372096,0.6746987951807224,0.4344569288389515,0.07511737089201878,0.2801848642403235,0.07742567788304477,0.40483619344773797,0.31350560702096536,0.40076701821668265,0.19246861924686193,0.22222222222222218,0.39506172839506165,0.19377835385612444,0.6739795918367346,0.07510288065843619,0.38503850385038507,0.2269013199245757,0.22297714638665841,0.46174496644295304,0.14053377814845705,0.3923969072164949,0.5368098159509203,0.3039568345323741,0.2085769980506823,0.0
25,0.018718287876965948,0.015918288512634014,0.010012919896640826,0.07634408602150536,0.8383296671755249,0.6174357629613815,0.7020419371126054,0.02091653883408018,1.580550409354152e-18,6.144836953357127e-18,0.04223746590237952,0.8716322973774746,0.5669642857142856,0.425581395348837,0.7198795180722897,0.2846441947565541,0.12676056338028166,0.4604274985557481,0.11826200588043125,0.4804992199687988,0.37103851779619695,0.31255992329817833,0.22143546829739297,0.16782407407407404,0.5586419753086419,0.23493195074530135,0.5362244897959183,0.1337448559670782,0.39823982398239827,0.17064739157762412,0.13403335392217416,0.2429530201342282,0.0892410341951626,0.467139175257732,0.6111963190184049,0.06474820143884892,0.2115009746588694,1.0
26,0.009838583511741467,0.0,0.0,0.009677419354838707,0.5916522142312483,0.000568889354631937,0.0009510382182194431,0.010305752230003407,1.609428259872154e-18,6.170850743888063e-18,0.0,0.6110383527609436,0.5379464285714288,0.19999999999999973,0.7710843373493965,0.6591760299625467,0.0892018779342723,0.4124783362218371,0.0999673309376021,0.0795631825273011,0.0,0.5867689357622244,0.22980366913421305,0.11805555555555554,0.10493827160493827,0.03305249513933895,0.5724489795918367,0.05246913580246913,0.11221122112211222,0.4811439346323067,0.18900555898702903,0.8214765100671141,0.41618015012510423,0.5257731958762887,0.5475460122699386,0.0,0.0,0.0
27,0.0856222673183987,0.0008613068918583182,6.211488769628305e-05,0.023655913978494626,0.3718246615210452,0.3904001461867315,0.555024238502866,0.009960679287281948,1.6054933398411453e-18,6.122510940773938e-18,0.0,0.6824809797299886,0.6227678571428577,0.4116279069767441,0.5722891566265051,0.42696629213483117,0.0892018779342723,0.4095898324667822,0.06664488729173473,0.40093603744149764,0.27645051194539244,0.3144774688398849,0.2706791116832958,0.22569444444444442,0.5102880658436213,0.17498379779650033,0.4836734693877551,0.15740740740740738,0.41914191419141916,0.19201759899434317,0.4428659666460778,0.30335570469798656,0.15846538782318595,0.32538659793814434,0.4961656441717791,0.17446043165467628,0.32846003898635484,1.0
28,0.0,0.0,0.0,0.0053763440860215075,0.6828809688969838,0.0,0.0,0.0018590833793159511,1.6097486303918504e-18,6.1779172980763164e-18,0.0,0.8709340585217726,0.6227678571428577,0.42093023255813966,0.6897590361445776,0.2696629213483144,0.07981220657276995,0.38128249566724437,0.026135249918327347,0.374414976599064,0.23403217942467086,0.46021093000958774,0.09011908593498551,0.23148148148148145,0.37037037037037035,0.18794556059624107,0.6530612244897959,0.2561728395061728,0.4840484048404841,0.2011313639220616,0.3088326127239036,0.1879194630872483,0.2881567973311092,0.7087628865979382,0.49079754601227,0.10791366906474821,0.1364522417153996,0.0
29,0.08811770845859093,0.07570173606783483,0.054325680779169154,0.16989247311827957,0.6201170057163591,0.48699164976035725,0.682955085987384,0.0964191785793469,1.6134953228508906e-18,6.161813169741602e-18,0.0061130860145277854,0.7178640218898791,0.46205357142857206,0.39069767441860437,0.6596385542168672,0.6179775280898876,0.09389671361502347,0.5505488157134604,0.08265272786671023,0.30343213728549145,0.33203315455875176,0.20517737296260788,0.2378500160926939,0.22569444444444442,0.42078189300411517,0.17660401814646792,0.4964285714285714,0.12757201646090532,0.23542354235423543,0.21401634192331864,0.44471896232242125,0.5355704697986577,0.24395329441201,0.2757731958762887,0.41794478527607365,0.14028776978417268,0.09454191033138402,0.0
30,0.0,0.0,0.0,0.032258064516129024,0.6349937601357394,0.0,0.0,0.015208405875200004,1.611264802067361e-18,6.163722197775358e-18,0.004744643990018564,0.002360819793821704,0.671875,0.6023255813953488,0.5722891566265051,0.08239700374531811,0.03286384976525822,0.16175621028307335,0.030382228030055542,0.21840873634945399,0.22769380789858604,0.6270373921380633,0.15030576118442227,0.10763888888888888,0.6728395061728395,0.030136098509397278,0.7627551020408162,0.043209876543209874,0.5137513751375138,0.14676304211187932,0.11550339715873996,0.125503355704698,0.9541284403669724,0.3614690721649485,0.3581288343558282,0.0,0.36452241715399614,0.0
31,0.0,0.0,0.0,0.013978494623655913,0.7448365785977775,0.0,0.0,0.006249657631865357,1.6107249336955242e-18,6.162301492223914e-18,0.0,0.8991604398483459,0.6763392857142856,0.6418604651162791,0.21686746987951722,0.29588014981273414,0.23474178403755866,0.08896591565569036,0.25122508983992164,0.1201248049921997,0.1501706484641638,0.2953020134228188,0.44576762149983906,0.35648148148148145,0.15843621399176955,0.0,0.7066326530612244,0.10596707818930041,0.6765676567656767,0.19327467001885607,0.19024088943792464,0.10335570469798658,0.6968306922435362,0.09922680412371135,0.11809815950920245,0.0,0.8996101364522419,0.0
32,0.07244465215682724,0.04440249568521152,0.03229974160206718,0.21505376344086022,0.7808479635266261,0.8211390812663402,0.8652025403439304,0.020724538699793182,1.5895489382239172e-18,6.117774235804993e-18,0.007627694208573799,0.9177846210134901,0.4754464285714288,0.6162790697674421,0.5933734939759034,0.3670411985018722,0.03286384976525822,0.5788561525129983,0.01078079059131003,0.15600624024961,0.16284739151633348,0.5119846596356663,0.42999678146121656,0.0775462962962963,0.30967078189300407,0.15683732987686325,0.48571428571428565,0.0853909465020576,0.5137513751375138,0.15210559396605908,0.37121680049413214,0.1342281879194631,0.32944120100083396,0.8498711340206186,0.24309815950920247,0.030575539568345328,0.09746588693957116,1.0
33,0.0,0.0,0.0,0.036559139784946244,0.26071070176484695,0.0,0.0,0.12059913078634565,1.611912376829844e-18,6.169448989184963e-18,0.0,0.6672400653943666,0.7098214285714288,0.402325581395349,0.4879518072289155,0.4082397003745317,0.07981220657276995,0.4350086655112652,0.03854949362953283,0.47269890795631825,0.4032179424670892,0.3969319271332694,0.2140328290955906,0.32523148148148145,0.4104938271604938,0.17239144523655217,0.48979591836734687,0.22119341563786005,0.40594059405940597,0.12067881835323695,0.23718344657195797,0.37651006711409396,0.140116763969975,0.3234536082474227,0.5552147239263804,0.23920863309352522,0.4463937621832359,1.0
34,0.00651380798367612,0.0,0.053928145497912944,0.022580645161290318,0.6914875730359715,0.7465570788508965,0.4638316384945137,0.005083899044398432,1.6103658821298647e-18,6.1882709220389174e-18,1.68207981421231e-05,0.7874226984817758,0.5959821428571423,0.45813953488372094,0.5060240963855414,0.5056179775280896,0.06103286384976525,0.5511265164644714,0.040182946749428294,0.31513260530421217,0.3720136518771331,0.36625119846596355,0.20952687479884133,0.25925925925925924,0.1502057613168724,0.13447828904731043,0.47551020408163264,0.12037037037037034,0.22222222222222224,0.30672532998114393,0.24953675108091414,0.4671140939597315,0.3261050875729774,0.38337628865979384,0.4217791411042945,0.20143884892086336,0.18615984405458091,0.0
35,0.0,0.0,0.0,0.015053763440860214,0.7053440444648158,0.0,0.0,0.002078723209929745,1.6096137911360643e-18,6.179418797020978e-18,0.0,0.4827770429496371,0.4642857142857144,0.49767441860465134,0.5331325301204828,0.6741573033707864,0.0,0.29173887926054304,0.0,0.07878315132605304,0.098488542174549,0.0,0.5690376569037656,0.0,0.10390946502057612,0.1801685029163966,0.2576530612244898,0.0,0.5005500550055005,1.0,0.9048795552810377,0.20335570469798656,0.15763135946622184,0.0,0.07745398773006135,0.0,0.0,0.0
36,0.01969328263939078,0.0,0.02514410653945538,0.0075268817204301106,0.6532549954320401,0.729087062555875,0.5825301115667949,0.013776838351826193,1.6104369095738331e-18,6.210202637882729e-18,0.0019403265765290125,0.7239599106908516,0.6785714285714288,0.5488372093023255,0.41566265060241037,0.3183520599250933,0.0704225352112676,0.3466204506065858,0.04344985298921922,0.46801872074883,0.4875670404680643,0.19175455417066156,0.2790473125201159,0.30902777777777773,0.4115226337448559,0.19442644199611148,0.4423469387755101,0.15329218106995884,0.22002200220022003,0.10465116279069768,0.12353304508956145,0.2684563758389262,0.3911592994161801,0.2577319587628866,0.5115030674846626,0.3597122302158274,0.584795321637427,1.0
37,0.05800258097787077,0.009122754597282281,0.05729477241105148,0.03763440860215054,0.6482059455161039,0.8554720292190647,0.817739663817906,0.010214472220833493,1.3009279469226135e-18,5.678441391168649e-18,0.0,0.6999159149573514,0.40848214285714235,0.4116279069767441,0.6536144578313259,0.6853932584269664,0.0892018779342723,0.37897169266320047,0.053577262332571055,0.25585023400936036,0.439785470502194,0.0,0.21113614419053747,0.2847222222222222,0.33744855967078186,0.1594296824368114,0.6275510204081632,0.20061728395061723,0.18041804180418042,0.180389692017599,0.40518838789376155,0.6604026845637584,0.4095079232693911,0.26417525773195877,0.3144171779141104,0.2949640287769784,0.07992202729044834,0.0
38,0.04924312390057409,0.005440223981061978,0.27697028423772607,0.08602150537634407,0.8857021588557665,0.8469066554627172,0.7056291360770743,0.030848531634392273,1.5988856728299709e-18,6.1885995282429104e-18,0.08117682137316926,0.7912702726457498,0.4799107142857144,0.49767441860465134,0.509036144578312,0.6367041198501875,0.046948356807511735,0.4679376083188908,0.03789611238157465,0.1263650546021841,0.8464163822525597,0.08916586768935764,0.22336659156742839,0.1875,0.2376543209876543,0.17239144523655217,0.6260204081632652,0.0905349794238683,0.3564356435643565,0.1599622878692646,0.5577516985793699,0.5906040268456376,0.12343619683069221,0.22358247422680416,0.19555214723926378,0.25,0.11306042884990254,0.0
39,0.0,0.0,0.0,0.023655913978494626,0.34624648360789145,0.0,0.0,0.011540929090677832,1.6092756835653966e-18,6.240343711869707e-18,0.0,0.6839604081296283,0.484375,0.3511627906976744,0.7620481927710827,0.49812734082397014,0.11737089201877936,0.4621606008087811,0.09506697157791573,0.3400936037441498,0.33690882496343244,0.2090124640460211,0.3746379143868684,0.1261574074074074,0.5606995884773662,0.16493843162670122,0.5010204081632653,0.1718106995884774,0.28052805280528054,0.14864864864864866,0.26930203829524396,0.4879194630872483,0.12051709758131776,0.18750000000000003,0.7530674846625767,0.131294964028777,0.1773879142300195,1.0
40,0.02985851728895671,0.0,0.0,0.0,0.0,0.0007498272642824648,0.00288624790827613,0.01763361698037169,1.6107193687918344e-18,6.163347829278306e-18,2.3505045438774663e-06,0.6306451229653007,0.6607142857142856,0.3930232558139535,0.5692771084337345,0.393258426966292,0.0892018779342723,0.415366839976892,0.07056517477948385,0.187207488299532,0.257435397367138,0.27612655800575264,0.24686192468619247,0.27777777777777773,0.34567901234567894,0.06999351911860013,0.5137755102040816,0.1450617283950617,0.4752475247524753,0.24104336895034567,0.3113032736256949,0.28993288590604027,0.24270225187656377,0.4787371134020619,0.7354294478527608,0.43165467625899284,0.2573099415204679,1.0
41,0.006136950503984896,0.0,0.029504571655734446,0.017204301075268817,0.5913468846688753,0.7457279637294983,0.6143352789283713,0.0032288736517425143,1.5373031932489989e-18,6.048716252631958e-18,0.0,0.8093345256098248,0.8035714285714288,0.4441860465116281,0.40662650602409656,0.2584269662921348,0.10798122065727699,0.6811091854419411,0.016661221822933683,0.0,0.0,0.0987535953978907,0.29707112970711297,0.2962962962962963,0.15843621399176955,0.03337653920933247,0.07857142857142857,0.36934156378600813,0.3949394939493949,0.6125078566939032,0.28536133415688697,0.10335570469798658,0.18348623853211007,0.6939432989690723,0.6296012269938651,0.09172661870503598,1.0,0.0
42,0.018230480580062998,0.0,0.0,0.0,0.0,0.000307031310827824,0.0017622337349127613,0.010409946303012507,1.6099030890830817e-18,6.146734342452526e-18,0.0,0.6918849544920499,0.7388392857142856,0.30232558139534893,0.5933734939759034,0.3483146067415728,0.13145539906103285,0.3963027151935298,0.08526625285854296,0.35725429017160687,0.2710872745002437,0.439117929050815,0.24203411651110393,0.30208333333333326,0.5720164609053497,0.1801685029163966,0.5668367346938774,0.2839506172839506,0.4675467546754676,0.18478944060339408,0.36318715256331063,0.21946308724832214,0.13552960800667221,0.18943298969072167,0.5015337423312883,0.3525179856115108,0.2865497076023392,1.0
